,age,distancefromhome,monthlyincome,numcompaniesworked,percentsalaryhike,totalworkingyears,yearsatcompany,yearssincelastpromotion,yearswithcurrmanager,travelalot,randddepartment,sciencemedicaleduc,male,researchjob,evermarried,highworkenvironment,highjobsatisfaction,highworklifebalance,y
1714,1.7510668809517165,1.8280753526518787,-0.9084548109574612,1.6949249575061087,-1.1507947222061115,0.8607240534514138,1.114757653161563,1.7708781689371051,1.6208316769604008,-0.47752785237785844,0.7263252392820265,-1.6437160992193474,-1.219035024965016,-0.5790507106916436,-1.4492446575783131,0.7985546054688608,-1.2429415133216408,0.631190947023464,0
1404,-0.21230075158352646,-0.8835958704179045,0.9370200566882504,0.10961956656724546,-0.8759030120279981,-0.42088408745112543,-0.9773778322584885,-0.6803615305412635,-0.8734496137333922,-0.47752785237785844,0.7263252392820265,0.6081889220136156,-1.219035024965016,1.726428970765826,0.689800660815307,-1.2518742182867733,0.8042936145957705,0.631190947023464,1
2655,0.5512311055135124,0.9652708725842204,0.7474164743958828,0.902272262036677,2.422797510109363,1.6296889379929373,2.402225644189287,0.5452583191979208,2.7294011394909754,-0.47752785237785844,0.7263252392820265,0.6081889220136156,0.820066611711424,1.726428970765826,0.689800660815307,-1.2518742182867733,0.8042936145957705,-1.5838153687008791,0
3104,-1.957516424948187,-0.6370803046842879,0.24309236963177724,-0.6830331289021861,-0.051227881493657874,-1.318009786082903,-0.9773778322584885,-0.6803615305412635,-1.150591979366036,-0.47752785237785844,0.7263252392820265,0.6081889220136156,0.820066611711424,-0.5790507106916436,-1.4492446575783131,-1.2518742182867733,0.8042936145957705,0.631190947023464,1
3968,0.3330791463429299,-0.8835958704179045,-0.8506096502580948,0.5059459143019612,-0.8759030120279981,-0.5490449015413793,-0.494577335623092,-0.6803615305412635,-0.5963072481007485,-0.47752785237785844,0.7263252392820265,0.6081889220136156,0.820066611711424,1.726428970765826,0.689800660815307,0.7985546054688608,-1.2429415133216408,-1.5838153687008791,0
2987,-0.10322477199823518,-0.5138225218174796,0.44319377738440024,1.6949249575061087,1.5981223795750226,-0.036401645180363644,0.31009015876923557,-0.6803615305412635,1.0665469456951133,-0.47752785237785844,0.7263252392820265,0.6081889220136156,0.820066611711424,-0.5790507106916436,0.689800660815307,-1.2518742182867733,-1.2429415133216408,0.631190947023464,0
2969,0.11492718717234736,-0.8835958704179045,-0.44162293997998203,2.4875776529755402,-0.8759030120279981,-0.16456245927061758,-0.816444333380023,-0.37395656810646744,-0.5963072481007485,-0.47752785237785844,-1.3763667685137861,-1.6437160992193474,-1.219035024965016,-0.5790507106916436,0.689800660815307,0.7985546054688608,0.8042936145957705,0.631190947023464,0
1584,-0.21230075158352646,2.4443642669859202,-0.32271899854239555,2.4875776529755402,-0.051227881493657874,-0.16456245927061758,-0.9773778322584885,-0.6803615305412635,-1.150591979366036,-0.47752785237785844,0.7263252392820265,0.6081889220136156,-1.219035024965016,-0.5790507106916436,-1.4492446575783131,0.7985546054688608,-1.2429415133216408,0.631190947023464,0
1555,-0.8667566290952741,-0.7603380875510962,-0.5423163678640642,-0.6830331289021861,-1.1507947222061115,-0.5490449015413793,-0.01177683898769543,-0.37395656810646744,0.7894045800624697,-0.47752785237785844,0.7263252392820265,0.6081889220136156,0.820066611711424,-0.5790507106916436,0.689800660815307,0.7985546054688608,-1.2429415133216408,0.631190947023464,0
3568,-0.7576806495099828,-0.020791390350246217,0.5488147559947248,-1.079359476636902,1.0483389592187957,0.09175916890989028,0.6319571565261666,0.8516632816327169,0.7894045800624697,-0.47752785237785844,-1.3763667685137861,-1.6437160992193474,-1.219035024965016,1.726428970765826,0.689800660815307,0.7985546054688608,-1.2429415133216408,0.631190947023464,0
74,1.8601428605370076,-1.0068536532847128,-0.7661985639042046,0.10961956656724546,-0.8759030120279981,1.1170456816319216,-0.494577335623092,-0.6803615305412635,-0.31916488246810487,2.093469349489576,0.7263252392820265,0.6081889220136156,0.820066611711424,1.726428970765826,-1.4492446575783131,0.7985546054688608,0.8042936145957705,-1.5838153687008791,0
2101,-1.0849085882658567,-0.26730695608386285,-0.6644339293405044,-0.6830331289021861,2.422797510109363,-0.2927232733608715,0.31009015876923557,1.158068244067513,1.0665469456951133,-0.47752785237785844,0.7263252392820265,0.6081889220136156,0.820066611711424,-0.5790507106916436,0.689800660815307,-1.2518742182867733,-1.2429415133216408,-1.5838153687008791,0
4086,0.5512311055135124,0.10246639251656212,-0.07676994490212657,-0.6830331289021861,-0.6010113018498847,1.1170456816319216,2.080358646432356,0.23885335676312475,0.7894045800624697,-0.47752785237785844,0.7263252392820265,0.6081889220136156,-1.219035024965016,1.726428970765826,-1.4492446575783131,0.7985546054688608,0.8042936145957705,0.631190947023464,0
177,-0.430452710754109,0.10246639251656212,0.046847305925778654,1.6949249575061087,1.873014089753136,0.47624161118065206,-0.01177683898769543,1.4644732065023092,0.7894045800624697,-0.47752785237785844,0.7263252392820265,0.6081889220136156,-1.219035024965016,1.726428970765826,0.689800660815307,-1.2518742182867733,0.8042936145957705,0.631190947023464,1
1816,0.5512311055135124,1.3350442211846454,0.16832214339444806,-0.6830331289021861,-0.051227881493657874,-0.16456245927061758,0.31009015876923557,1.4644732065023092,1.0665469456951133,-0.47752785237785844,0.7263252392820265,0.6081889220136156,0.820066611711424,-0.5790507106916436,0.689800660815307,-1.2518742182867733,-1.2429415133216408,-1.5838153687008791,0
1176,1.6419909013664251,-0.8835958704179045,-0.40605887821666786,-0.28670678116747034,0.22366382868445553,0.6044024252709059,0.31009015876923557,-0.6803615305412635,-1.150591979366036,-0.47752785237785844,0.7263252392820265,-1.6437160992193474,0.820066611711424,-0.5790507106916436,0.689800660815307,-1.2518742182867733,0.8042936145957705,-1.5838153687008791,0
982,0.22400316675763862,-0.7603380875510962,0.9569445009291433,-0.6830331289021861,-1.1507947222061115,-0.2927232733608715,0.31009015876923557,0.8516632816327169,1.0665469456951133,-0.47752785237785844,0.7263252392820265,0.6081889220136156,-1.219035024965016,-0.5790507106916436,0.689800660815307,0.7985546054688608,0.8042936145957705,0.631190947023464,0
4076,-0.5395286903394003,-0.14404917321705454,-0.40327374084966133,2.0912513052408244,0.498555538862569,-0.42088408745112543,-0.9773778322584885,-0.6803615305412635,-1.150591979366036,-0.47752785237785844,0.7263252392820265,0.6081889220136156,-1.219035024965016,1.726428970765826,-1.4492446575783131,0.7985546054688608,0.8042936145957705,0.631190947023464,0
101,-0.10322477199823518,-0.3905647389506712,-0.37242298847666594,0.5059459143019612,-0.6010113018498847,0.6044024252709059,0.9538241542830976,-0.37395656810646744,2.175116408225688,2.093469349489576,0.7263252392820265,0.6081889220136156,-1.219035024965016,1.726428970765826,0.689800660815307,-1.2518742182867733,0.8042936145957705,0.631190947023464,0
1354,0.11492718717234736,-0.26730695608386285,-0.31436358644137596,0.10961956656724546,0.22366382868445553,0.9888848675416677,-0.6555108345015574,-0.06755160567167134,-0.5963072481007485,-0.47752785237785844,0.7263252392820265,0.6081889220136156,-1.219035024965016,1.726428970765826,-1.4492446575783131,0.7985546054688608,0.8042936145957705,0.631190947023464,0
383,-0.5395286903394003,0.34898195825017875,0.6507936318943485,-0.6830331289021861,-0.6010113018498847,-0.16456245927061758,0.4710236576477011,0.8516632816327169,-0.31916488246810487,2.093469349489576,0.7263252392820265,0.6081889220136156,0.820066611711424,1.726428970765826,0.689800660815307,-1.2518742182867733,-1.2429415133216408,0.631190947023464,0
1244,-0.7576806495099828,-1.0068536532847128,-0.2588750804371689,-0.6830331289021861,0.22366382868445553,-0.16456245927061758,0.4710236576477011,-0.37395656810646744,1.0665469456951133,-0.47752785237785844,0.7263252392820265,-1.6437160992193474,-1.219035024965016,1.726428970765826,-1.4492446575783131,0.7985546054688608,0.8042936145957705,0.631190947023464,0
3643,-0.21230075158352646,-1.0068536532847128,0.029279516380045154,-0.6830331289021861,-0.6010113018498847,-0.2927232733608715,0.31009015876923557,-0.37395656810646744,-0.8734496137333922,2.093469349489576,-1.3763667685137861,-1.6437160992193474,0.820066611711424,-0.5790507106916436,-1.4492446575783131,0.7985546054688608,0.8042936145957705,0.631190947023464,0
1428,-0.7576806495099828,-0.7603380875510962,-0.7814096987547787,0.902272262036677,-0.3261195916717713,-0.2927232733608715,-0.17271033786616094,-0.6803615305412635,-0.8734496137333922,2.093469349489576,-1.3763667685137861,0.6081889220136156,0.820066611711424,-0.5790507106916436,-1.4492446575783131,0.7985546054688608,-1.2429415133216408,-1.5838153687008791,1
4101,0.5512311055135124,-0.3905647389506712,0.7495588877551186,1.2985986097713929,1.0483389592187957,-0.2927232733608715,-0.494577335623092,-0.37395656810646744,-0.5963072481007485,-0.47752785237785844,0.7263252392820265,0.6081889220136156,0.820066611711424,-0.5790507106916436,0.689800660815307,0.7985546054688608,-1.2429415133216408,-1.5838153687008791,0
1128,-1.1939845678511478,-0.8835958704179045,-0.9489464234470176,-1.079359476636902,-0.6010113018498847,-0.42088408745112543,-0.01177683898769543,1.4644732065023092,0.5122622144298261,-0.47752785237785844,0.7263252392820265,0.6081889220136156,0.820066611711424,1.726428970765826,-1.4492446575783131,0.7985546054688608,-1.2429415133216408,-1.5838153687008791,0
2676,-1.1939845678511478,0.22572417538337045,0.5931627125309057,-1.079359476636902,1.3232306693969091,-0.8053665297218872,-0.494577335623092,-0.6803615305412635,-1.150591979366036,-0.47752785237785844,0.7263252392820265,0.6081889220136156,0.820066611711424,-0.5790507106916436,-1.4492446575783131,0.7985546054688608,0.8042936145957705,0.631190947023464,0
2819,0.22400316675763862,-0.26730695608386285,2.8169877794176577,0.5059459143019612,-0.6010113018498847,0.7325632393611599,1.2756911520400287,0.8516632816327169,1.343689311327757,-0.47752785237785844,0.7263252392820265,0.6081889220136156,-1.219035024965016,1.726428970765826,0.689800660815307,0.7985546054688608,0.8042936145957705,0.631190947023464,0
4130,0.4421551259282212,-1.0068536532847128,-0.5202495102639356,-0.28670678116747034,-0.6010113018498847,0.34808079709039813,-0.33364383674462644,-0.6803615305412635,-0.04202251683546124,-0.47752785237785844,0.7263252392820265,0.6081889220136156,0.820066611711424,-0.5790507106916436,0.689800660815307,0.7985546054688608,-1.2429415133216408,0.631190947023464,0
330,1.4238389421958426,-0.14404917321705454,-0.33600196136965743,0.902272262036677,-1.1507947222061115,2.398653822534461,-0.494577335623092,-0.6803615305412635,-0.31916488246810487,-0.47752785237785844,0.7263252392820265,0.6081889220136156,0.820066611711424,-0.5790507106916436,0.689800660815307,0.7985546054688608,0.8042936145957705,0.631190947023464,0
1887,-0.6486046699246916,-1.0068536532847128,1.2159622760607505,0.10961956656724546,-0.3261195916717713,0.2199199830001442,-0.01177683898769543,0.8516632816327169,-0.5963072481007485,-0.47752785237785844,-1.3763667685137861,0.6081889220136156,-1.219035024965016,-0.5790507106916436,0.689800660815307,-1.2518742182867733,0.8042936145957705,0.631190947023464,0
1477,-0.8667566290952741,1.0885286554510287,-0.7212078833602529,-0.28670678116747034,1.873014089753136,-0.16456245927061758,-1.138311331136954,-0.6803615305412635,-1.150591979366036,-0.47752785237785844,0.7263252392820265,0.6081889220136156,0.820066611711424,-0.5790507106916436,0.689800660815307,-1.2518742182867733,-1.2429415133216408,0.631190947023464,0
4056,2.2964467788781726,-0.5138225218174796,-0.9330925645886727,0.5059459143019612,1.5981223795750226,2.2704930084442068,-0.9773778322584885,-0.6803615305412635,-1.150591979366036,-0.47752785237785844,-1.3763667685137861,-1.6437160992193474,0.820066611711424,-0.5790507106916436,0.689800660815307,0.7985546054688608,0.8042936145957705,-1.5838153687008791,0
312,1.6419909013664251,-1.0068536532847128,0.6917137270557522,-1.079359476636902,0.7734472490406824,-0.8053665297218872,-0.494577335623092,-0.37395656810646744,-0.5963072481007485,-0.47752785237785844,0.7263252392820265,0.6081889220136156,0.820066611711424,-0.5790507106916436,0.689800660815307,0.7985546054688608,0.8042936145957705,0.631190947023464,0
1535,-0.9758326086805653,-0.020791390350246217,-0.17917730347359745,0.902272262036677,-0.3261195916717713,-0.8053665297218872,-0.6555108345015574,-0.06755160567167134,-0.5963072481007485,-0.47752785237785844,0.7263252392820265,0.6081889220136156,0.820066611711424,-0.5790507106916436,0.689800660815307,-1.2518742182867733,0.8042936145957705,-1.5838153687008791,1
638,-0.6486046699246916,1.8280753526518787,-0.5603126400816449,-0.6830331289021861,-0.8759030120279981,-0.16456245927061758,0.4710236576477011,-0.37395656810646744,1.0665469456951133,-0.47752785237785844,-1.3763667685137861,-1.6437160992193474,-1.219035024965016,-0.5790507106916436,-1.4492446575783131,0.7985546054688608,-1.2429415133216408,0.631190947023464,0
2867,-0.430452710754109,-0.6370803046842879,-0.6862865456047095,-0.6830331289021861,-1.1507947222061115,-0.42088408745112543,0.14915665989077007,-0.37395656810646744,0.5122622144298261,-0.47752785237785844,0.7263252392820265,0.6081889220136156,0.820066611711424,-0.5790507106916436,0.689800660815307,0.7985546054688608,-1.2429415133216408,0.631190947023464,0
1093,1.2056869830252601,-0.8835958704179045,2.8345555689633914,0.10961956656724546,-0.3261195916717713,1.6296889379929373,2.402225644189287,0.5452583191979208,0.7894045800624697,2.093469349489576,0.7263252392820265,0.6081889220136156,0.820066611711424,1.726428970765826,0.689800660815307,0.7985546054688608,0.8042936145957705,0.631190947023464,0
5,0.9875350238546775,-0.14404917321705454,-0.5223919236231713,0.10961956656724546,-0.6010113018498847,2.142332194353953,-0.01177683898769543,1.4644732065023092,0.7894045800624697,-0.47752785237785844,0.7263252392820265,0.6081889220136156,-1.219035024965016,1.726428970765826,0.689800660815307,0.7985546054688608,-1.2429415133216408,-1.5838153687008791,0
4224,-0.6486046699246916,-0.7603380875510962,-0.47654427773552543,-0.6830331289021861,1.5981223795750226,-1.318009786082903,-0.9773778322584885,-0.37395656810646744,-1.150591979366036,-0.47752785237785844,0.7263252392820265,0.6081889220136156,-1.219035024965016,-0.5790507106916436,-1.4492446575783131,0.7985546054688608,-1.2429415133216408,0.631190947023464,0
2870,-0.3213767311688177,-0.26730695608386285,-1.0961302212265165,-0.6830331289021861,-1.1507947222061115,-0.16456245927061758,0.4710236576477011,-0.37395656810646744,1.343689311327757,2.093469349489576,-1.3763667685137861,-1.6437160992193474,-1.219035024965016,1.726428970765826,0.689800660815307,0.7985546054688608,0.8042936145957705,-1.5838153687008791,0
3366,0.3330791463429299,-1.0068536532847128,2.7257209703142133,-0.28670678116747034,-0.3261195916717713,-0.036401645180363644,-0.9773778322584885,-0.6803615305412635,-1.150591979366036,-0.47752785237785844,0.7263252392820265,0.6081889220136156,0.820066611711424,1.726428970765826,0.689800660815307,-1.2518742182867733,-1.2429415133216408,-1.5838153687008791,0
3977,0.4421551259282212,-1.0068536532847128,-0.8557514423202607,-1.079359476636902,0.7734472490406824,1.5015281239026834,2.402225644189287,3.3029029811110857,0.23511984879718242,-0.47752785237785844,0.7263252392820265,-1.6437160992193474,0.820066611711424,-0.5790507106916436,0.689800660815307,0.7985546054688608,0.8042936145957705,0.631190947023464,0
727,-0.6486046699246916,0.7187553068506037,-0.3319313759871094,-0.6830331289021861,-0.051227881493657874,-0.16456245927061758,0.4710236576477011,1.158068244067513,0.7894045800624697,-0.47752785237785844,0.7263252392820265,0.6081889220136156,0.820066611711424,-0.5790507106916436,0.689800660815307,0.7985546054688608,0.8042936145957705,-1.5838153687008791,1
384,0.11492718717234736,1.581559786918262,1.5478221054063748,-1.079359476636902,-0.6010113018498847,-1.0616881579023951,-0.816444333380023,-0.37395656810646744,-0.5963072481007485,-0.47752785237785844,-1.3763667685137861,0.6081889220136156,0.820066611711424,-0.5790507106916436,0.689800660815307,-1.2518742182867733,-1.2429415133216408,0.631190947023464,0
